name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,car_age,brand
Chevrolet Aveo 1.4 LS,2008.0,170000.0,81324.0,Unknown,Dealer,Manual,First Owner,12.0,Chevrolet
Honda Amaze S i-Dtech,2013.0,,127884.0,Diesel,Dealer,Manual,First Owner,7.0,Honda
Chevrolet Beat PS,2015.0,200000.0,50000.0,Petrol,Individual,Manual,First Owner,5.0,Chevrolet
Chevrolet Beat PS,,300000.0,25000.0,Petrol,Individual,Manual,First Owner,,Chevrolet
Honda Amaze S i-Dtech,2015.0,300000.0,66755.0,Diesel,Dealer,Manual,First Owner,5.0,Honda
Honda City E,2013.0,380000.0,123084.0,Petrol,Dealer,Manual,First Owner,7.0,Honda
Maruti Swift VXI BSIII,2009.0,250000.0,806599.0,Petrol,Dealer,Manual,First Owner,11.0,Maruti
Honda Amaze S i-Dtech,2013.0,310000.0,95851.0,Diesel,Dealer,Unknown,First Owner,7.0,Honda
Maruti Wagon R VXI Minor ABS,,260000.0,50000.0,Petrol,Individual,Manual,First Owner,,Maruti
Maruti Omni BSIII 8-STR W/ IMMOBILISER,2008.0,150000.0,50000.0,Petrol,Individual,Manual,Second Owner,12.0,Maruti
Unknown,2006.0,85000.0,,Petrol,Individual,Manual,Second Owner,14.0,Unknown
Maruti Alto 800 LXI,2015.0,280000.0,15000.0,Petrol,Individual,Manual,Second Owner,5.0,Maruti
Mahindra Xylo H4 ABS,2016.0,850000.0,40000.0,Diesel,Individual,Manual,First Owner,4.0,Mahindra
Datsun GO Plus T Option BSIV,2017.0,375000.0,20000.0,Petrol,Individual,Manual,Unknown,3.0,Datsun
Hyundai Elantra CRDi (Leather Option),2006.0,125000.0,120000.0,Diesel,Individual,Manual,Third Owner,14.0,Hyundai
Chevrolet Beat Diesel LT,,250000.0,110000.0,Diesel,Individual,Manual,First Owner,,Chevrolet
Toyota Corolla Altis D-4D J,2014.0,,234000.0,Diesel,Individual,Manual,First Owner,6.0,Toyota
Hyundai i20 1.4 CRDi Era,2011.0,220000.0,70000.0,Diesel,Individual,Manual,First Owner,9.0,Hyundai
Tata Indica Vista Aqua 1.3 Quadrajet,2010.0,110000.0,110000.0,Diesel,Individual,Manual,Second Owner,10.0,Tata
Hyundai Verna XXi (Petrol),2007.0,150000.0,84000.0,Petrol,Individual,Manual,Second Owner,13.0,Hyundai
Nissan Sunny Diesel XV,2012.0,300000.0,170000.0,Diesel,Individual,Manual,First Owner,8.0,Nissan
Unknown,2017.0,220000.0,40000.0,Petrol,Unknown,Manual,First Owner,3.0,Unknown
Maruti Wagon R LX,2006.0,75000.0,96000.0,Petrol,Individual,Manual,Second Owner,14.0,Maruti
Tata Indigo LS,2009.0,100000.0,20000.0,Diesel,Individual,Manual,First Owner,11.0,Tata
Ford Figo Aspire 1.2 Ti-VCT Trend,2016.0,,15000.0,Petrol,Individual,Manual,First Owner,4.0,Ford
Hyundai Santro Xing XK (Non-AC),2007.0,,50000.0,Petrol,Individual,Manual,First Owner,13.0,Hyundai
Volkswagen Passat 1.8 TSI MT,2010.0,480000.0,80000.0,Petrol,Individual,Manual,Second Owner,10.0,Volkswagen
Unknown,,300000.0,124000.0,Diesel,Unknown,Manual,Unknown,,Unknown
Chevrolet Beat Diesel LS,2013.0,190000.0,70000.0,Diesel,Individual,Manual,First Owner,7.0,Chevrolet
Ford Figo Diesel LXI,2012.0,190000.0,,Diesel,Individual,Manual,Second Owner,8.0,Ford
Ford EcoSport 1.5 Ti VCT MT Trend BSIV,2017.0,650000.0,19014.0,Petrol,Dealer,Manual,First Owner,3.0,Ford
Toyota Corolla Executive (HE),2009.0,300000.0,23262.0,Petrol,Dealer,Manual,First Owner,11.0,Toyota
Ford Freestyle Titanium Diesel BSIV,2016.0,700000.0,29600.0,Diesel,Dealer,Manual,First Owner,4.0,Ford
Hyundai i10 Sportz 1.1L,2015.0,310000.0,35925.0,Petrol,Dealer,Manual,First Owner,5.0,Hyundai
Maruti Ignis 1.2 Zeta BSIV,2018.0,500000.0,,Petrol,Individual,Unknown,First Owner,2.0,Maruti
Toyota Etios V,2013.0,415000.0,40771.0,Petrol,Unknown,Manual,First Owner,7.0,Toyota
Unknown,2015.0,395000.0,,Petrol,Dealer,Automatic,Second Owner,5.0,Unknown
Toyota Etios Liva 1.2 G,2014.0,430000.0,42000.0,Petrol,Dealer,Unknown,Second Owner,6.0,Toyota
Toyota Corolla H6,2007.0,215000.0,55800.0,Petrol,Dealer,Manual,Second Owner,13.0,Toyota
Renault Duster RXL AWD,2014.0,550000.0,66569.0,Diesel,Dealer,Manual,Unknown,6.0,Renault
Volkswagen Polo 1.5 TDI Trendline,2014.0,415000.0,,Diesel,Dealer,Manual,Unknown,6.0,Volkswagen
Volkswagen Polo 1.5 TDI Comfortline,2015.0,450000.0,82695.0,Diesel,Dealer,Manual,First Owner,5.0,Volkswagen
Ford Figo Diesel EXI,2014.0,285000.0,68293.0,Diesel,Dealer,Manual,Second Owner,6.0,Ford
Honda Jazz VX CVT,2016.0,580000.0,32000.0,Petrol,Dealer,Automatic,First Owner,4.0,Honda
Maruti Swift Dzire Tour LDI,2014.0,300000.0,190621.0,Diesel,Dealer,Manual,First Owner,6.0,Maruti
Hyundai Verna CRDi 1.6 SX Option,2018.0,1200000.0,60000.0,Diesel,Individual,Manual,First Owner,2.0,Hyundai
Unknown,2006.0,78000.0,64700.0,Petrol,Individual,Manual,First Owner,14.0,Unknown
Maruti 800 AC,,65000.0,100000.0,Petrol,Individual,Manual,Second Owner,,Maruti
Tata Zest Quadrajet 1.3 75PS XE,2016.0,400000.0,88470.0,Diesel,Individual,Manual,First Owner,4.0,Tata
Hyundai Verna 1.6 CRDI SX Option,2016.0,850000.0,75000.0,Diesel,Individual,Manual,First Owner,4.0,Hyundai
Volkswagen Vento Diesel Highline,2013.0,450000.0,120000.0,Diesel,Unknown,Manual,Second Owner,7.0,Volkswagen
Unknown,2012.0,2500000.0,35000.0,Diesel,Individual,Automatic,First Owner,8.0,Unknown
Toyota Etios 1.4 VXD,2017.0,780000.0,70000.0,Diesel,Individual,Manual,First Owner,3.0,Toyota
Toyota Fortuner 2.8 2WD AT BSIV,2017.0,,57000.0,Diesel,Individual,Automatic,First Owner,3.0,Toyota
Maruti Alto 800 VXI,2020.0,350000.0,1000.0,Petrol,Individual,Manual,First Owner,0.0,Maruti
Mahindra Quanto C6,2013.0,285000.0,120000.0,Diesel,Unknown,Manual,Second Owner,7.0,Mahindra
Volkswagen Vento 1.5 TDI Highline,2015.0,,98000.0,Diesel,Dealer,Manual,Unknown,5.0,Volkswagen
Maruti Ciaz ZDi,2014.0,550000.0,90000.0,Diesel,Dealer,Manual,Second Owner,6.0,Maruti
Volkswagen Ameo 1.5 TDI Comfortline,,580000.0,70000.0,Diesel,Individual,Manual,First Owner,,Volkswagen
Tata Nano CX SE,2013.0,75000.0,25000.0,Petrol,Individual,Manual,Third Owner,7.0,Tata
Tata Manza Aura Quadrajet,2009.0,185000.0,,Diesel,Individual,Unknown,Third Owner,11.0,Tata
Maruti Omni E 8 Str STD,,110000.0,90000.0,Petrol,Individual,Manual,Fourth & Above Owner,,Maruti
Honda City 1.5 EXI,,180000.0,200000.0,Petrol,Individual,Manual,Second Owner,,Honda
Unknown,2010.0,350000.0,110000.0,Diesel,Individual,Manual,Second Owner,10.0,Unknown
Chevrolet Optra 1.6 LS,2005.0,60000.0,,Petrol,Individual,Manual,Second Owner,15.0,Chevrolet
Unknown,2018.0,695000.0,70000.0,Diesel,Individual,Manual,First Owner,2.0,Unknown
Mahindra Alturas G4 4X2 AT BSIV,2019.0,2700000.0,5000.0,Diesel,Individual,Automatic,First Owner,1.0,Mahindra
Maruti Zen Estilo LX BSIII,2007.0,135000.0,74183.0,Petrol,Individual,Manual,Unknown,13.0,Maruti
Mahindra Bolero Power Plus Plus AC BSIV PS,2015.0,640000.0,70000.0,Diesel,Individual,Manual,Second Owner,5.0,Mahindra
Maruti Alto 800 VXI,,160000.0,90000.0,Petrol,Individual,Manual,First Owner,,Maruti
Tata Indica LXI,2004.0,80000.0,46000.0,Petrol,Individual,Manual,Second Owner,16.0,Tata
Maruti Swift Dzire VDI,2013.0,,110000.0,Diesel,Individual,Manual,Second Owner,7.0,Maruti
Maruti Ritz VDi,2012.0,110000.0,80000.0,Diesel,Individual,Manual,Second Owner,8.0,Maruti
Tata Sumo Gold EX,2013.0,250000.0,90000.0,Diesel,Individual,Manual,Second Owner,7.0,Tata
Toyota Innova Crysta 2.4 VX MT BSIV,2017.0,1300000.0,70000.0,Diesel,Individual,Manual,First Owner,3.0,Toyota
Mahindra Quanto C6,2014.0,250000.0,1.0,Diesel,Individual,Manual,Second Owner,6.0,Mahindra
Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2009.0,450000.0,192000.0,Diesel,Individual,Manual,First Owner,11.0,Toyota
Maruti Wagon R LX Minor,2013.0,240000.0,70000.0,Petrol,Individual,Manual,Fourth & Above Owner,7.0,Maruti
Mahindra Bolero DI DX 7 Seater,2007.0,225000.0,120000.0,Diesel,Individual,Manual,Second Owner,13.0,Mahindra
Maruti Wagon R VXI Optional,2015.0,275000.0,60000.0,Petrol,Individual,Manual,Second Owner,5.0,Maruti
Tata Sumo Victa CX 7/9 Str BSII,2012.0,320000.0,120000.0,Diesel,Individual,Unknown,Second Owner,8.0,Tata
Maruti Alto LX BSIII,2008.0,75000.0,120000.0,Petrol,Individual,Unknown,First Owner,12.0,Maruti
Unknown,2007.0,85000.0,50000.0,Petrol,Individual,Manual,Second Owner,13.0,Unknown
Tata Indica Vista Aqua TDI BSIII,2009.0,90000.0,120000.0,Diesel,Individual,Manual,First Owner,11.0,Tata
Maruti Wagon R LXI Minor,2007.0,85000.0,80000.0,Petrol,Individual,Manual,Second Owner,13.0,Maruti
Mahindra Scorpio M2DI,2008.0,350000.0,80000.0,Diesel,Individual,Unknown,Second Owner,12.0,Mahindra
Skoda Superb Elegance 2.0 TDI CR AT,2009.0,355000.0,100000.0,Diesel,Individual,Automatic,Second Owner,11.0,Skoda
Maruti Swift VXI,2020.0,619000.0,1500.0,Petrol,Individual,Manual,First Owner,0.0,Maruti
Jeep Compass 2.0 Longitude Option BSIV,2018.0,1700000.0,,Diesel,Individual,Manual,First Owner,2.0,Jeep
Tata Indica DL,2006.0,,100000.0,Diesel,Individual,Manual,Unknown,14.0,Tata
Ford Fiesta 1.6 ZXi Leather,2006.0,95000.0,83411.0,Petrol,Individual,Manual,First Owner,14.0,Ford
Volkswagen Vento Diesel Highline,,300000.0,120000.0,Diesel,Unknown,Manual,Second Owner,,Volkswagen
Ford Fiesta 1.6 ZXi Leather,2006.0,81000.0,,Petrol,Individual,Manual,First Owner,14.0,Ford
Skoda Superb Elegance 2.0 TDI CR AT,2015.0,1000000.0,80000.0,Diesel,Individual,Automatic,Second Owner,5.0,Skoda
Maruti Ertiga VDI,2019.0,925000.0,50000.0,Diesel,Individual,Manual,First Owner,1.0,Maruti
Mahindra Bolero Power Plus Plus AC BSIV PS,2015.0,450000.0,40000.0,Diesel,Individual,Manual,Unknown,5.0,Mahindra
Mahindra Scorpio EX,2014.0,600000.0,13270.0,Diesel,Individual,Manual,First Owner,6.0,Mahindra
Hyundai Santro Xing XL AT eRLX Euro III,2006.0,85000.0,100000.0,Petrol,Individual,Unknown,Third Owner,14.0,Hyundai
Mahindra Thar DI 4X4 PS,,,50000.0,Diesel,Individual,Manual,First Owner,,Mahindra
Hyundai Grand i10 1.2 Kappa Magna BSIV,2017.0,,26500.0,Petrol,Individual,Manual,First Owner,3.0,Hyundai
Maruti Swift VDI,2013.0,400000.0,90000.0,Diesel,Individual,Manual,First Owner,7.0,Maruti
Ford Fiesta 1.4 Duratec ZXI,2008.0,120000.0,100000.0,Petrol,Individual,Manual,Third Owner,12.0,Ford
Unknown,2018.0,275000.0,35000.0,Petrol,Individual,Manual,First Owner,2.0,Unknown
Hyundai i20 Asta Option 1.4 CRDi,2016.0,580000.0,57000.0,Diesel,Individual,Manual,First Owner,4.0,Hyundai
Maruti Swift Dzire LXI,2015.0,,70000.0,Petrol,Individual,Manual,First Owner,5.0,Maruti
Maruti Wagon R VXI BS IV with ABS,2015.0,229999.0,100000.0,Petrol,Individual,Manual,Third Owner,5.0,Maruti
Maruti Alto LX,2010.0,,88000.0,Petrol,Individual,Manual,Second Owner,10.0,Maruti
Maruti Swift Dzire VDI,2017.0,600000.0,60000.0,Unknown,Individual,Manual,First Owner,3.0,Maruti
Maruti A-Star Vxi,2009.0,120000.0,76000.0,Petrol,Individual,Unknown,Second Owner,11.0,Maruti
Ford Figo Diesel Titanium,2010.0,200000.0,100000.0,Diesel,Individual,Manual,Second Owner,10.0,Ford
Hyundai Verna 1.6 SX CRDi (O),2012.0,450000.0,110000.0,Diesel,Individual,Manual,Second Owner,8.0,Hyundai
Hyundai Verna 1.6 SX CRDi (O),2012.0,550000.0,80000.0,Diesel,Individual,Manual,Second Owner,8.0,Hyundai
Unknown,2012.0,220000.0,80000.0,Petrol,Individual,Manual,Second Owner,8.0,Unknown
Maruti 800 EX,2001.0,,30000.0,Petrol,Individual,Manual,First Owner,19.0,Maruti
Renault KWID Climber 1.0 AMT,2017.0,300000.0,20000.0,Petrol,Individual,Automatic,First Owner,3.0,Renault
Mahindra Bolero Power Plus SLE,2018.0,630000.0,40000.0,Diesel,Individual,Manual,First Owner,2.0,Mahindra
Maruti Swift Dzire VDI,2017.0,610000.0,40000.0,Diesel,Individual,Manual,Second Owner,3.0,Maruti
Hyundai Xcent 1.2 VTVT S,2019.0,660000.0,7000.0,Petrol,Individual,Manual,Second Owner,1.0,Hyundai
Maruti Wagon R LXI LPG BSIV,2012.0,220000.0,80000.0,LPG,Individual,Manual,Second Owner,8.0,Maruti
Nissan Micra Diesel XV Premium,2011.0,138000.0,90000.0,Diesel,Individual,Unknown,Second Owner,9.0,Nissan
Nissan Micra Diesel XV Premium,2013.0,210000.0,13770.0,Unknown,Individual,Manual,First Owner,7.0,Nissan
Maruti Zen LXi - BS III,2005.0,125000.0,34000.0,Petrol,Dealer,Manual,First Owner,15.0,Maruti
Maruti Alto LXi BSIII,2008.0,125000.0,,Petrol,Dealer,Manual,First Owner,12.0,Maruti
Honda City i DTEC SV,2014.0,725000.0,110000.0,Diesel,Individual,Manual,First Owner,6.0,Honda
Maruti Alto K10 2010-2014 VXI,2011.0,170000.0,90000.0,Petrol,Individual,Manual,Second Owner,9.0,Maruti
Toyota Innova 2.5 VX (Diesel) 7 Seater,2015.0,1200000.0,70000.0,Diesel,Individual,Manual,Third Owner,5.0,Toyota
Maruti Wagon R VXI BSIII,2003.0,70000.0,90000.0,Petrol,Individual,Manual,Second Owner,17.0,Maruti
Maruti Alto LXi,2007.0,100000.0,70000.0,Unknown,Unknown,Manual,Second Owner,13.0,Maruti
Honda Civic 1.8 (E) MT,2006.0,300000.0,80000.0,Petrol,Individual,Manual,Second Owner,14.0,Honda
Maruti Swift VDI,2013.0,450000.0,100000.0,Unknown,Individual,Manual,Second Owner,7.0,Maruti
Maruti Swift Dzire VDI,2015.0,,100000.0,Diesel,Unknown,Manual,First Owner,5.0,Maruti
Maruti Zen Estilo 1.1 LXI BSIII,2007.0,100000.0,143000.0,Petrol,Individual,Unknown,Third Owner,13.0,Maruti
Honda City 1.5 V MT,2010.0,350000.0,115000.0,Petrol,Individual,Manual,Second Owner,10.0,Honda
Tata Manza ELAN Quadrajet BS IV,2011.0,165000.0,,Diesel,Individual,Manual,Second Owner,9.0,Tata
Maruti Swift Dzire ZDI,2019.0,475000.0,120000.0,Diesel,Individual,Unknown,Second Owner,1.0,Maruti
Mahindra Xylo E4 ABS BS IV,2013.0,350000.0,42000.0,Diesel,Individual,Manual,First Owner,7.0,Mahindra
Renault KWID RXL,2016.0,229999.0,38000.0,Petrol,Individual,Manual,First Owner,4.0,Renault
Honda WR-V i-DTEC VX,2018.0,800000.0,35000.0,Diesel,Individual,Manual,Unknown,2.0,Honda
Maruti Swift Dzire ZDI,2014.0,475000.0,120000.0,Diesel,Individual,Unknown,Second Owner,6.0,Maruti
Nissan Terrano XL 110 PS,2014.0,425000.0,136906.0,Diesel,Individual,Manual,First Owner,6.0,Nissan
Maruti Ciaz VDi Plus,2015.0,660000.0,,Diesel,Individual,Manual,Second Owner,5.0,Maruti
Honda Amaze S CVT Petrol,2019.0,610000.0,10000.0,Petrol,Individual,Automatic,First Owner,1.0,Honda
Honda Brio S MT,2013.0,240000.0,,Petrol,Individual,Manual,Third Owner,7.0,Honda
Maruti Esteem Lxi,2005.0,70000.0,,Petrol,Individual,Manual,Second Owner,15.0,Maruti
Toyota Corolla Altis Diesel D4DGL,2011.0,,120000.0,Diesel,Individual,Manual,First Owner,9.0,Toyota
Tata Indica Vista Aura 1.2 Safire,2010.0,100000.0,,Petrol,Individual,Manual,Second Owner,10.0,Tata
Mahindra Bolero SLE,2010.0,350000.0,90000.0,Diesel,Individual,Manual,Second Owner,10.0,Mahindra
Hyundai EON Era Plus,2013.0,200000.0,120000.0,Unknown,Individual,Manual,First Owner,7.0,Hyundai
Hyundai Elite i20 Asta Option CVT BSIV,2019.0,720000.0,,Petrol,Individual,Automatic,First Owner,1.0,Hyundai
Maruti Ritz VDi,2014.0,350000.0,,Unknown,Individual,Manual,First Owner,6.0,Maruti
Maruti Wagon R VXI BS IV,2016.0,400000.0,25000.0,Petrol,Individual,Manual,Unknown,4.0,Maruti
Hyundai i20 Active 1.2 S,2017.0,570000.0,35000.0,Petrol,Individual,Manual,First Owner,3.0,Hyundai
Maruti Omni MPI STD BSIV,2015.0,130000.0,70000.0,Petrol,Individual,Manual,First Owner,5.0,Maruti
Maruti Alto 800 LXI,2016.0,210000.0,52000.0,Unknown,Individual,Manual,First Owner,4.0,Maruti
Hyundai Creta 1.4 E Plus,2018.0,800000.0,52000.0,Diesel,Unknown,Manual,First Owner,2.0,Hyundai
Honda Jazz 1.5 E i DTEC,2017.0,700000.0,39000.0,Diesel,Individual,Manual,First Owner,3.0,Honda
Tata Indica Vista Quadrajet VX,2011.0,200000.0,28689.0,Diesel,Individual,Manual,First Owner,9.0,Tata
Tata Aria Pure LX 4x2,2014.0,495000.0,90000.0,Diesel,Individual,Unknown,Second Owner,6.0,Tata
Ford Fiesta Classic 1.4 Duratorq CLXI,2014.0,325000.0,80322.0,Diesel,Unknown,Manual,First Owner,6.0,Ford
Ford Freestyle Trend Petrol BSIV,2019.0,650000.0,8000.0,Petrol,Individual,Manual,First Owner,1.0,Ford
Mahindra Jeep MM 775 XDB,2000.0,155000.0,50000.0,Diesel,Individual,Manual,Second Owner,20.0,Mahindra
Maruti 800 AC BSIII,,,90000.0,Petrol,Individual,Manual,Second Owner,,Maruti
Hyundai Grand i10 1.2 CRDi Magna,2015.0,350000.0,61658.0,Diesel,Dealer,Manual,First Owner,5.0,Hyundai
Maruti Zen Estilo LX BSIV,2010.0,90000.0,50000.0,Unknown,Individual,Manual,Third Owner,10.0,Maruti
Maruti Ertiga SHVS VDI,2016.0,600000.0,80000.0,Diesel,Individual,Manual,First Owner,4.0,Maruti
Unknown,2010.0,400000.0,185000.0,Diesel,Individual,Manual,First Owner,10.0,Unknown
Maruti Swift VDI BSIV,2014.0,370000.0,57000.0,Diesel,Individual,Manual,Second Owner,6.0,Maruti
Maruti 800 DX,2000.0,,60000.0,Petrol,Individual,Manual,First Owner,20.0,Maruti
Honda City 1.5 GXI,2004.0,125000.0,120000.0,Petrol,Individual,Manual,Second Owner,16.0,Honda
Honda CR-V Diesel 4WD,2018.0,1800000.0,26000.0,Diesel,Individual,Automatic,First Owner,2.0,Honda
Hyundai Grand i10 1.2 Kappa Magna AT,2019.0,650000.0,,Petrol,Individual,Automatic,Unknown,1.0,Hyundai
Maruti Ertiga BSIV VXI AT,2017.0,800000.0,30600.0,Petrol,Individual,Unknown,First Owner,3.0,Maruti
Volkswagen Polo 1.0 TSI Highline Plus,2020.0,802000.0,5000.0,Petrol,Individual,Manual,First Owner,0.0,Volkswagen
Audi A4 35 TDI Premium,2015.0,2300000.0,35000.0,Diesel,Individual,Automatic,Third Owner,5.0,Audi
Hyundai Xcent 1.1 CRDi SX,2016.0,430000.0,35000.0,Diesel,Individual,Manual,First Owner,4.0,Hyundai
Hyundai Verna 1.6 SX VTVT,2017.0,650000.0,,Petrol,Individual,Manual,First Owner,3.0,Hyundai
Unknown,2004.0,170000.0,120000.0,Diesel,Individual,Manual,First Owner,16.0,Unknown
Skoda Superb Elegance 2.0 TDI CR AT,2011.0,450000.0,235000.0,Diesel,Individual,Automatic,First Owner,9.0,Skoda
Maruti Alto 800 LXI,2013.0,250000.0,87000.0,Petrol,Individual,Manual,First Owner,7.0,Maruti
Unknown,2014.0,550000.0,72000.0,Petrol,Individual,Manual,Second Owner,6.0,Unknown
Jaguar XF 3.0 Litre S Premium Luxury,2013.0,2000000.0,64000.0,Diesel,Individual,Automatic,Second Owner,7.0,Jaguar
Maruti Zen Estilo VXI BSIII,2007.0,140000.0,100000.0,Petrol,Individual,Manual,Second Owner,13.0,Maruti
Chevrolet Beat LT,2012.0,155000.0,12000.0,Petrol,Individual,Manual,First Owner,8.0,Chevrolet
Hyundai Accent Executive,2010.0,120000.0,67000.0,Petrol,Individual,Manual,Third Owner,10.0,Hyundai
Toyota Innova 2.5 E 8 STR,2012.0,287000.0,70000.0,Diesel,Individual,Manual,First Owner,8.0,Toyota
Unknown,2016.0,675000.0,60000.0,Diesel,Individual,Manual,First Owner,4.0,Unknown
Hyundai i10 Magna 1.2 iTech SE,2011.0,235000.0,74500.0,Petrol,Individual,Manual,Second Owner,9.0,Hyundai
Hyundai i20 1.4 CRDi Asta,2011.0,300000.0,118700.0,Diesel,Unknown,Manual,Second Owner,9.0,Hyundai
Nissan Micra XL CVT,2015.0,434999.0,40000.0,Petrol,Individual,Automatic,Second Owner,5.0,Nissan
Unknown,2004.0,225000.0,223660.0,Diesel,Individual,Automatic,Third Owner,16.0,Unknown
Toyota Corolla AE,,160000.0,140000.0,Petrol,Individual,Manual,Second Owner,,Toyota
Hyundai Grand i10 Nios Sportz,2020.0,600000.0,5000.0,Petrol,Individual,Manual,First Owner,0.0,Hyundai
Chevrolet Tavera Neo 3 LT 9 Seats BSIII,2016.0,470000.0,100000.0,Diesel,Individual,Manual,Second Owner,4.0,Chevrolet
Maruti Swift Dzire VXi,2011.0,300000.0,100000.0,Petrol,Individual,Manual,Second Owner,9.0,Maruti
Maruti Baleno Delta 1.2,2018.0,,2000.0,Petrol,Individual,Manual,First Owner,2.0,Maruti
Hyundai Grand i10 Nios AMT Magna,2020.0,640000.0,4000.0,Petrol,Individual,Automatic,First Owner,0.0,Hyundai
Tata Indica DLS,2006.0,50000.0,120000.0,Diesel,Individual,Manual,Fourth & Above Owner,14.0,Tata
Hyundai Verna 1.6 VTVT S,,600000.0,35000.0,Petrol,Individual,Unknown,First Owner,,Hyundai
Unknown,2014.0,290000.0,29000.0,LPG,Individual,Manual,First Owner,6.0,Unknown
Hyundai Verna 1.6 VTVT S,2015.0,600000.0,30000.0,Petrol,Individual,Manual,First Owner,5.0,Hyundai
Tata Manza Aqua Quadrajet BS IV,2012.0,190000.0,120000.0,Diesel,Individual,Manual,First Owner,8.0,Tata
Hyundai i10 Era 1.1,2008.0,160000.0,110000.0,Petrol,Individual,Manual,Third Owner,12.0,Hyundai
Maruti Alto K10 VXI,2017.0,325000.0,15000.0,Petrol,Individual,Manual,First Owner,3.0,Maruti
Mahindra Bolero DI,2006.0,,73756.0,Diesel,Individual,Manual,First Owner,14.0,Mahindra
Toyota Fortuner 2.8 2WD AT BSIV,2018.0,2800000.0,40000.0,Diesel,Individual,Unknown,First Owner,2.0,Toyota
Chevrolet Spark 1.0 LS,2011.0,125000.0,60000.0,Petrol,Individual,Manual,Third Owner,9.0,Chevrolet
Hyundai i10 Magna 1.1,2008.0,155000.0,,Petrol,Individual,Manual,Fourth & Above Owner,12.0,Hyundai
Hyundai i20 Asta 1.4 CRDi,,550000.0,90000.0,Diesel,Individual,Manual,First Owner,,Hyundai
Maruti Wagon R LX BSIII,2009.0,130000.0,70000.0,Petrol,Individual,Manual,Fourth & Above Owner,11.0,Maruti
Maruti 800 AC,2002.0,80000.0,70000.0,Petrol,Individual,Manual,Second Owner,18.0,Maruti
Toyota Etios Cross 1.4L GD,2015.0,500000.0,80000.0,Diesel,Individual,Manual,Second Owner,5.0,Toyota
Renault KWID RXT BSIV,2019.0,250000.0,27000.0,Unknown,Individual,Manual,First Owner,1.0,Renault
Mahindra XUV500 W8 2WD,2012.0,580000.0,70000.0,Diesel,Individual,Manual,First Owner,8.0,Mahindra
Daewoo Matiz SD,2002.0,60000.0,50000.0,Petrol,Individual,Manual,First Owner,18.0,Daewoo
Toyota Etios GD,2012.0,300000.0,185000.0,Diesel,Individual,Manual,First Owner,8.0,Toyota
Ford Figo Diesel Titanium,2014.0,200000.0,90000.0,Diesel,Individual,Manual,Second Owner,6.0,Ford
Tata Hexa XT,2017.0,1200000.0,16400.0,Diesel,Individual,Manual,First Owner,3.0,Tata
Unknown,2015.0,,80000.0,Diesel,Individual,Manual,Second Owner,5.0,Unknown
Mahindra XUV500 W8 4WD,2012.0,,,Diesel,Individual,Manual,Second Owner,8.0,Mahindra
Honda Jazz V,2019.0,650000.0,4000.0,Petrol,Individual,Manual,First Owner,1.0,Honda
Maruti A-Star Lxi,2008.0,120000.0,40000.0,Petrol,Individual,Manual,First Owner,12.0,Maruti
Tata New Safari DICOR 2.2 EX 4x2,2010.0,180000.0,120000.0,Diesel,Individual,Manual,Second Owner,10.0,Tata
Hyundai Verna VTVT 1.6 AT SX Option,2018.0,950000.0,41395.0,Petrol,Individual,Automatic,First Owner,2.0,Hyundai
Tata Manza Aura Quadrajet BS IV,2012.0,,35000.0,Diesel,Individual,Manual,Second Owner,8.0,Tata
Audi A8 L 3.0 TDI quattro,2009.0,1250000.0,,Diesel,Dealer,Automatic,Second Owner,11.0,Audi
Chevrolet Beat LT,2013.0,165000.0,50000.0,Petrol,Individual,Manual,First Owner,7.0,Chevrolet
Hyundai Elantra SX,2015.0,700000.0,48000.0,Petrol,Dealer,Unknown,First Owner,5.0,Hyundai
Unknown,2015.0,750000.0,53000.0,Diesel,Dealer,Manual,First Owner,5.0,Unknown
Mahindra Renault Logan 1.5 DLS,2008.0,89999.0,,Diesel,Individual,Manual,First Owner,12.0,Mahindra
Datsun redi-GO AMT 1.0 T Option,2018.0,290000.0,15000.0,Petrol,Dealer,Automatic,First Owner,2.0,Datsun
Tata Nano Cx BSIII,2014.0,45000.0,7000.0,Petrol,Individual,Manual,Second Owner,6.0,Tata
Skoda Superb Ambition 2.0 TDI CR AT,2013.0,675000.0,88000.0,Diesel,Dealer,Automatic,First Owner,7.0,Skoda
Nissan Terrano XL Plus 85 PS,2015.0,530000.0,55000.0,Diesel,Dealer,Manual,First Owner,5.0,Nissan
BMW X1 sDrive20d M Sport,2014.0,1485000.0,48000.0,Diesel,Dealer,Automatic,First Owner,6.0,BMW
Chevrolet Enjoy TCDi LT 7 Seater,2014.0,325000.0,71014.0,Diesel,Dealer,Manual,First Owner,6.0,Chevrolet
